assay,n_assayed,n_positive_log_odds,selection_fraction,top_one_percent_precision,top_one_percent_enrichment,top_one_percent_recall,top_one_percent_retained,top_ten_percent_retained,fit_recall_at_1,unfit_recall_at_1,top_one_percent_recall_at_1,top_ten_percent_recall_at_1,best_recall_at_1,fit_recall_at_5,unfit_recall_at_5,top_one_percent_recall_at_5,top_ten_percent_recall_at_5,best_recall_at_5,fit_recall_at_8,unfit_recall_at_8,top_one_percent_recall_at_8,top_ten_percent_recall_at_8,best_recall_at_8,fit_recall_at_10,unfit_recall_at_10,top_one_percent_recall_at_10,top_ten_percent_recall_at_10,best_recall_at_10,fit_recall_at_16,unfit_recall_at_16,top_one_percent_recall_at_16,top_ten_percent_recall_at_16,best_recall_at_16,fit_recall_at_25,unfit_recall_at_25,top_one_percent_recall_at_25,top_ten_percent_recall_at_25,best_recall_at_25,fit_recall_at_32,unfit_recall_at_32,top_one_percent_recall_at_32,top_ten_percent_recall_at_32,best_recall_at_32,fit_recall_at_50,unfit_recall_at_50,top_one_percent_recall_at_50,top_ten_percent_recall_at_50,best_recall_at_50,fit_recall_at_64,unfit_recall_at_64,top_one_percent_recall_at_64,top_ten_percent_recall_at_64,best_recall_at_64,fit_recall_at_100,unfit_recall_at_100,top_one_percent_recall_at_100,top_ten_percent_recall_at_100,best_recall_at_100,fit_recall_at_128,unfit_recall_at_128,top_one_percent_recall_at_128,top_ten_percent_recall_at_128,best_recall_at_128,fit_recall_at_250,unfit_recall_at_250,top_one_percent_recall_at_250,top_ten_percent_recall_at_250,best_recall_at_250,fit_recall_at_256,unfit_recall_at_256,top_one_percent_recall_at_256,top_ten_percent_recall_at_256,best_recall_at_256,fit_recall_at_500,unfit_recall_at_500,top_one_percent_recall_at_500,top_ten_percent_recall_at_500,best_recall_at_500,top_one_percent_hit_at_8,random_top_one_percent_hit_at_8,top_ten_percent_hit_at_8,random_top_ten_percent_hit_at_8,best_hit_at_8,random_best_hit_at_8
OTC_HUMAN_Lo_2023,1570,105,0.06687898089171974,0.047619047619047616,4.6726190476190474,0.3125,True,True,0.001277139208173691,0.0,0.0,0.006329113924050633,0.0,0.006385696040868455,0.0,0.0,0.0189873417721519,0.0,0.010217113665389528,0.0,0.0,0.0379746835443038,0.0,0.01277139208173691,0.0,0.0,0.04430379746835443,0.0,0.020434227330779056,0.0,0.0,0.06329113924050633,0.0,0.0280970625798212,0.0038119440914866584,0.0,0.08227848101265822,0.0,0.037037037037037035,0.0038119440914866584,0.0,0.08227848101265822,0.0,0.06002554278416347,0.0038119440914866584,0.125,0.13924050632911392,0.0,0.07662835249042145,0.005082592121982211,0.1875,0.18354430379746836,0.0,0.1136653895274585,0.01397712833545108,0.3125,0.2848101265822785,0.0,0.14687100893997446,0.016518424396442185,0.3125,0.33544303797468356,0.0,0.27586206896551724,0.043202033036848796,0.3125,0.4620253164556962,0.0,0.2822477650063857,0.044472681067344345,0.3125,0.47468354430379744,0.0,0.5172413793103449,0.1207115628970775,0.3125,0.6012658227848101,0.0,False,0.07884886035803629,True,0.5728201722963064,False,0.005095541401273884
OXDA_RHOTO_Vanella_2023_activity,6396,719,0.11241400875547217,0.02364394993045897,2.3629172461752432,0.265625,True,True,0.00016353229762878168,0.0,0.0,0.0,0.0,0.0008176614881439084,0.0,0.0,0.0015625,0.0,0.0013082583810302534,0.0,0.0,0.0046875,0.0,0.001635322976287817,0.0,0.0,0.00625,0.0,0.0024529844644317253,0.0035587188612099642,0.0,0.009375,0.0,0.003924775143090761,0.0035587188612099642,0.0,0.0125,0.0,0.005069501226492232,0.0035587188612099642,0.0,0.0125,0.0,0.0076860179885527395,0.010676156583629894,0.0,0.0203125,0.0,0.009975470155355683,0.010676156583629894,0.0,0.025,0.0,0.015862632869991823,0.010676156583629894,0.015625,0.0359375,0.0,0.02044153720359771,0.010676156583629894,0.046875,0.0484375,0.0,0.040228945216680294,0.014234875444839857,0.125,0.0875,0.0,0.04121013900245298,0.014234875444839857,0.125,0.090625,0.0,0.08013082583810302,0.03558718861209965,0.21875,0.15,1.0,False,0.07734279522842569,True,0.5699815665634516,False,0.0012507817385865039
PAI1_HUMAN_Huttinger_2021,5345,685,0.12815715622076707,0.014598540145985401,1.444985131116518,0.18518518518518517,True,True,0.0003904724716907458,0.0,0.0,0.0,0.0,0.0015618898867629833,0.00035919540229885057,0.0,0.003738317757009346,0.0,0.001952362358453729,0.0010775862068965517,0.0,0.003738317757009346,0.0,0.002733307301835221,0.0010775862068965517,0.0,0.005607476635514018,0.0,0.004685669660288949,0.0014367816091954023,0.037037037037037035,0.011214953271028037,0.0,0.00741897696212417,0.0021551724137931034,0.05555555555555555,0.016822429906542057,0.0,0.009371339320577899,0.0028735632183908046,0.05555555555555555,0.018691588785046728,0.0,0.01483795392424834,0.004310344827586207,0.05555555555555555,0.028037383177570093,0.0,0.019133151112846546,0.005387931034482759,0.05555555555555555,0.03364485981308411,0.0,0.031237797735259663,0.007183908045977011,0.07407407407407407,0.04299065420560748,0.0,0.039437719640765326,0.009698275862068966,0.09259259259259259,0.056074766355140186,0.0,0.07458024209293244,0.021192528735632182,0.09259259259259259,0.102803738317757,0.0,0.07653260445138618,0.021551724137931036,0.09259259259259259,0.10467289719626169,0.0,0.14798906677079265,0.04346264367816092,0.14814814814814814,0.20186915887850468,0.0,False,0.07807164024578539,True,0.5701413838490729,False,0.0014967259120672871
PHOT_CHLRE_Chen_2023,2122,79,0.03722902921771913,0.012658227848101266,1.2209436133486766,0.045454545454545456,True,True,0.0005470459518599562,0.0,0.0,0.0,0.0,0.002735229759299781,0.0,0.0,0.009389671361502348,0.0,0.00437636761487965,0.0,0.0,0.009389671361502348,0.0,0.005470459518599562,0.0,0.0,0.009389671361502348,0.0,0.0087527352297593,0.0,0.0,0.023474178403755867,0.0,0.013676148796498906,0.0,0.045454545454545456,0.03755868544600939,0.0,0.0175054704595186,0.0,0.045454545454545456,0.046948356807511735,0.0,0.02735229759299781,0.0,0.045454545454545456,0.06572769953051644,0.0,0.0350109409190372,0.0,0.045454545454545456,0.07511737089201878,0.0,0.05470459518599562,0.0,0.045454545454545456,0.107981220657277,0.0,0.0700218818380744,0.0,0.045454545454545456,0.1267605633802817,0.0,0.1362144420131291,0.003401360544217687,0.18181818181818182,0.2347417840375587,0.0,0.13949671772428884,0.003401360544217687,0.18181818181818182,0.23943661971830985,0.0,0.2724288840262582,0.006802721088435374,0.45454545454545453,0.43661971830985913,0.0,False,0.08012006819509421,True,0.5716059813463312,False,0.0037700282752120007
PPARG_HUMAN_Majithia_2016,9576,1274,0.13304093567251463,0.016483516483516484,1.6442307692307694,0.21875,True,True,0.00013303179459890914,0.0,0.0,0.0,0.0,0.0006651589729945457,0.0,0.0,0.0,0.0,0.0010642543567912731,0.0,0.0,0.0,0.0,0.0013303179459890914,0.0,0.0,0.0010427528675703858,0.0,0.001995476918983637,0.00048567265662943174,0.0,0.0010427528675703858,0.0,0.0031927630703738196,0.00048567265662943174,0.0,0.0010427528675703858,0.0,0.004123985632566184,0.00048567265662943174,0.0,0.0010427528675703858,0.0,0.006518557935346548,0.00048567265662943174,0.0,0.004171011470281543,0.0,0.008381003059731275,0.00048567265662943174,0.0,0.005213764337851929,0.0,0.013037115870693096,0.0009713453132588635,0.010416666666666666,0.010427528675703858,0.0,0.01662897432486364,0.0014570179698882952,0.010416666666666666,0.01564129301355579,0.0,0.032326726087534924,0.003399708596406022,0.03125,0.04275286757038582,0.0,0.033124916855128375,0.003399708596406022,0.03125,0.043795620437956206,0.0,0.06438738858587202,0.007770762506070908,0.0625,0.08342022940563086,0.0,False,0.07746950005917652,False,0.5702318361779433,False,0.0008354218880535225
PTEN_HUMAN_Mighell_2018,7260,743,0.10234159779614325,0.02826379542395693,2.810892531204484,0.2876712328767123,True,True,0.00018590816136828406,0.0,0.0,0.0,0.0,0.0009295408068414204,0.0,0.0,0.0,0.0,0.0014872652909462725,0.0,0.0,0.0013774104683195593,0.0,0.0018590816136828407,0.0,0.0,0.0013774104683195593,0.0,0.002974530581892545,0.0,0.0,0.005509641873278237,0.0,0.004461795872838818,0.000531632110579479,0.0,0.011019283746556474,0.0,0.005577244841048522,0.001063264221158958,0.0,0.013774104683195593,0.0,0.00873768358430935,0.001594896331738437,0.0,0.01928374655647383,0.0,0.011340397843465327,0.001594896331738437,0.0273972602739726,0.026170798898071626,0.0,0.01784718349135527,0.002126528442317916,0.0410958904109589,0.03443526170798898,0.0,0.02286670384829894,0.002658160552897395,0.0684931506849315,0.0440771349862259,0.0,0.04350250976017847,0.008506113769271665,0.1506849315068493,0.07988980716253444,0.0,0.04443205056701989,0.009037745879851143,0.1506849315068493,0.07988980716253444,0.0,0.08570366239077895,0.02073365231259968,0.2465753424657534,0.13085399449035812,0.0,False,0.07770220898278124,True,0.5697173517582803,False,0.001101928374655614
Q59976_STRSQ_Romero_2015,2999,213,0.07102367455818606,0.03286384976525822,3.2852895148669803,0.23333333333333334,True,True,0.0005063291139240507,0.0,0.0,0.0033333333333333335,0.0,0.002531645569620253,0.0,0.0,0.006666666666666667,0.0,0.004050632911392405,0.0,0.0,0.006666666666666667,0.0,0.005063291139240506,0.0,0.0,0.01,0.0,0.00810126582278481,0.0,0.0,0.016666666666666666,0.0,0.012151898734177215,0.0009765625,0.06666666666666667,0.02666666666666667,0.0,0.015189873417721518,0.001953125,0.06666666666666667,0.03,0.0,0.02379746835443038,0.0029296875,0.1,0.04,0.0,0.030886075949367087,0.0029296875,0.13333333333333333,0.06,0.0,0.04607594936708861,0.0087890625,0.2,0.09333333333333334,0.0,0.06025316455696202,0.0087890625,0.2,0.12,0.0,0.12050632911392405,0.01171875,0.26666666666666666,0.25333333333333335,0.0,0.12354430379746835,0.01171875,0.26666666666666666,0.25666666666666665,0.0,0.2369620253164557,0.03125,0.4,0.39,1.0,False,0.0773673593977392,True,0.5701075092188381,False,0.002667555851950887
Q6WV12_9MAXI_Somermeyer_2022,1141,431,0.37773882559158634,0.002320185614849188,0.22061098221191028,0.08333333333333333,True,True,0.0017513134851138354,0.0,0.0,0.0,0.0,0.0035026269702276708,0.005263157894736842,0.0,0.0,0.0,0.005253940455341506,0.008771929824561403,0.0,0.0,0.0,0.005253940455341506,0.012280701754385965,0.0,0.0,0.0,0.014010507880910683,0.014035087719298246,0.0,0.0,0.0,0.024518388791593695,0.01929824561403509,0.0,0.008695652173913044,0.0,0.03152364273204904,0.02456140350877193,0.0,0.008695652173913044,0.0,0.04553415061295972,0.042105263157894736,0.0,0.043478260869565216,0.0,0.05779334500875657,0.054385964912280704,0.0,0.06086956521739131,0.0,0.0893169877408056,0.08596491228070176,0.0,0.13043478260869565,0.0,0.11033274956217162,0.11403508771929824,0.0,0.14782608695652175,0.0,0.2084063047285464,0.22982456140350876,0.0,0.2782608695652174,0.0,0.2171628721541156,0.23157894736842105,0.0,0.2956521739130435,0.0,0.44833625218914186,0.4280701754385965,0.25,0.4608695652173913,0.0,False,0.08134466615764813,False,0.5737213162252248,False,0.007011393514461117
Q837P4_ENTFA_Meier_2023,697,65,0.09325681492109039,0.015384615384615385,1.531868131868132,0.14285714285714285,True,True,0.0030303030303030303,0.0,0.0,0.0,0.0,0.012121212121212121,0.0027247956403269754,0.0,0.04285714285714286,0.0,0.01818181818181818,0.005449591280653951,0.0,0.04285714285714286,0.0,0.01818181818181818,0.010899182561307902,0.0,0.04285714285714286,0.0,0.03333333333333333,0.013623978201634877,0.0,0.05714285714285714,0.0,0.05454545454545454,0.01907356948228883,0.14285714285714285,0.08571428571428572,1.0,0.07272727272727272,0.021798365122615803,0.14285714285714285,0.11428571428571428,1.0,0.12121212121212122,0.027247956403269755,0.14285714285714285,0.21428571428571427,1.0,0.15151515151515152,0.03814713896457766,0.14285714285714285,0.24285714285714285,1.0,0.21818181818181817,0.07629427792915532,0.14285714285714285,0.3,1.0,0.26666666666666666,0.10899182561307902,0.14285714285714285,0.38571428571428573,1.0,0.503030303030303,0.22888283378746593,0.7142857142857143,0.6428571428571429,1.0,0.5121212121212121,0.23705722070844687,0.7142857142857143,0.6428571428571429,1.0,0.8909090909090909,0.5613079019073569,1.0,0.9285714285714286,1.0,False,0.07795478029126346,True,0.5731105301171306,False,0.011477761836441891
Q837P5_ENTFA_Meier_2023,747,42,0.05622489959839357,0.023809523809523808,2.2232142857142856,0.125,True,True,0.0,0.0025380710659898475,0.0,0.0,0.0,0.0084985835694051,0.005076142131979695,0.0,0.0,0.0,0.0113314447592068,0.01015228426395939,0.0,0.013333333333333334,0.0,0.0169971671388102,0.01015228426395939,0.0,0.02666666666666667,0.0,0.025495750708215296,0.017766497461928935,0.0,0.04,0.0,0.042492917847025496,0.025380710659898477,0.0,0.06666666666666667,0.0,0.053824362606232294,0.03299492385786802,0.0,0.06666666666666667,0.0,0.07932011331444759,0.05583756345177665,0.125,0.12,0.0,0.11048158640226628,0.06345177664974619,0.125,0.14666666666666667,0.0,0.1813031161473088,0.09137055837563451,0.375,0.28,0.0,0.22662889518413598,0.1218274111675127,0.375,0.3466666666666667,0.0,0.42776203966005666,0.2512690355329949,0.625,0.5866666666666667,0.0,0.43626062322946174,0.25888324873096447,0.625,0.6,0.0,0.7705382436260623,0.5786802030456852,1.0,0.92,1.0,False,0.08290722338977419,True,0.572870467635292,False,0.010709504685408433
Q8WTC7_9CNID_Somermeyer_2022,1201,438,0.3646960865945046,0.0136986301369863,1.2655426765015805,0.46153846153846156,True,True,0.0010141987829614604,0.0,0.0,0.0,0.0,0.005070993914807302,0.0,0.0,0.0,0.0,0.008113590263691683,0.0,0.0,0.0,0.0,0.010141987829614604,0.0,0.0,0.0,0.0,0.013184584178498986,0.013953488372093023,0.0,0.0,0.0,0.02028397565922921,0.023255813953488372,0.07692307692307693,0.008264462809917356,0.0,0.02636916835699797,0.027906976744186046,0.07692307692307693,0.008264462809917356,0.0,0.04056795131845842,0.046511627906976744,0.07692307692307693,0.008264462809917356,0.0,0.05070993914807302,0.06511627906976744,0.07692307692307693,0.01652892561983471,0.0,0.07505070993914807,0.12093023255813953,0.07692307692307693,0.049586776859504134,0.0,0.09634888438133875,0.15348837209302327,0.07692307692307693,0.05785123966942149,0.0,0.19371196754563894,0.2744186046511628,0.15384615384615385,0.18181818181818182,0.0,0.19878296146044624,0.27906976744186046,0.15384615384615385,0.18181818181818182,0.0,0.39148073022312374,0.5302325581395348,0.6153846153846154,0.4462809917355372,0.0,False,0.08361873129764241,False,0.5735122254091316,False,0.006661115736886103
RASH_HUMAN_Bandaru_2017,3134,8,0.0025526483726866626,0.0,0.0,0.0,False,False,0.0004589261128958238,0.0,0.0,0.0,0.0,0.002294630564479119,0.0,0.0,0.0,0.0,0.0036714089031665903,0.0,0.0,0.0,0.0,0.004589261128958238,0.0,0.0,0.0,0.0,0.0073428178063331805,0.0,0.0,0.0,0.0,0.011473152822395595,0.0,0.0,0.0,0.0,0.014685635612666361,0.0,0.0,0.0,0.0,0.02294630564479119,0.0,0.0,0.0031847133757961785,0.0,0.029371271225332722,0.0,0.0,0.009554140127388535,0.0,0.045433685176686556,0.0010471204188481676,0.0,0.01592356687898089,0.0,0.0578246902248738,0.0020942408376963353,0.0,0.01592356687898089,0.0,0.11335474988526847,0.0031413612565445027,0.0625,0.041401273885350316,0.0,0.11610830656264341,0.0031413612565445027,0.0625,0.044585987261146494,0.0,0.22441486920605783,0.011518324607329843,0.15625,0.12738853503184713,1.0,False,0.07890946496052353,False,0.5706928115184855,False,0.002552648372686761
RL40A_YEAST_Roscoe_2014,1380,2,0.0014492753623188406,0.0,0.0,0.0,False,True,0.0009727626459143969,0.0,0.0,0.0,0.0,0.0048638132295719845,0.0,0.0,0.007246376811594203,0.0,0.007782101167315175,0.0,0.0,0.014492753623188406,0.0,0.009727626459143969,0.0,0.0,0.014492753623188406,0.0,0.01556420233463035,0.0,0.0,0.028985507246376812,0.0,0.024319066147859923,0.0,0.0,0.036231884057971016,0.0,0.0311284046692607,0.0,0.0,0.036231884057971016,0.0,0.048638132295719845,0.0,0.0,0.050724637681159424,0.0,0.0622568093385214,0.0,0.0,0.057971014492753624,0.0,0.09727626459143969,0.0,0.07142857142857142,0.08695652173913043,0.0,0.12159533073929961,0.008522727272727272,0.07142857142857142,0.10144927536231885,0.0,0.23054474708171208,0.036931818181818184,0.07142857142857142,0.2246376811594203,0.0,0.23540856031128404,0.03977272727272727,0.07142857142857142,0.2318840579710145,0.0,0.41147859922178986,0.21875,0.14285714285714285,0.4420289855072464,0.0,False,0.07852774726211076,True,0.5705058734540351,False,0.005797101449275144
RNC_ECOLI_Weeks_2023,4277,204,0.04769698386719663,0.014705882352941176,1.4627222982216141,0.06976744186046512,True,True,0.00044483985765124553,0.0,0.0,0.002336448598130841,0.0,0.002224199288256228,0.0,0.0,0.002336448598130841,0.0,0.0035587188612099642,0.0,0.023255813953488372,0.004672897196261682,0.0,0.00400355871886121,0.0004928536224741252,0.023255813953488372,0.004672897196261682,0.0,0.0066725978647686835,0.0004928536224741252,0.046511627906976744,0.007009345794392523,0.0,0.009786476868327402,0.0014785608674223755,0.046511627906976744,0.009345794392523364,0.0,0.01201067615658363,0.0024642681123706258,0.046511627906976744,0.009345794392523364,0.0,0.018238434163701068,0.004435682602267127,0.06976744186046512,0.014018691588785047,0.0,0.02402135231316726,0.0049285362247412515,0.06976744186046512,0.018691588785046728,0.0,0.03870106761565836,0.006407097092163627,0.06976744186046512,0.03271028037383177,0.0,0.04937722419928826,0.008378511582060127,0.06976744186046512,0.037383177570093455,0.0,0.09519572953736655,0.017742730409068506,0.06976744186046512,0.07242990654205607,0.0,0.09786476868327403,0.017742730409068506,0.06976744186046512,0.07476635514018691,0.0,0.18861209964412812,0.037456875308033516,0.06976744186046512,0.1705607476635514,0.0,True,0.07771760532693606,True,0.5701145542745416,False,0.0018704699555762705
RPC1_LAMBD_Li_2019_high-expression,351,31,0.08831908831908832,0.06451612903225806,5.661290322580645,0.5,True,True,0.004081632653061225,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0326530612244898,0.0,0.0,0.05555555555555555,0.0,0.04081632653061224,0.0,0.0,0.05555555555555555,0.0,0.0653061224489796,0.0,0.25,0.08333333333333333,0.0,0.10204081632653061,0.0,0.5,0.1388888888888889,1.0,0.1306122448979592,0.0,0.5,0.1388888888888889,1.0,0.20408163265306123,0.0,0.5,0.19444444444444445,1.0,0.2571428571428571,0.009433962264150943,0.5,0.19444444444444445,1.0,0.4,0.018867924528301886,0.5,0.4166666666666667,1.0,0.5142857142857142,0.018867924528301886,0.75,0.6111111111111112,1.0,0.8979591836734694,0.2830188679245283,1.0,0.9722222222222222,1.0,0.9142857142857143,0.3018867924528302,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,0.0884642830300374,True,0.583123446891797,False,0.02279202279202286
RPC1_LAMBD_Li_2019_low-expression,351,31,0.08831908831908832,0.03225806451612903,2.8306451612903225,0.25,True,True,0.005714285714285714,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.05555555555555555,0.0,0.04,0.005681818181818182,0.0,0.1111111111111111,0.0,0.05142857142857143,0.005681818181818182,0.0,0.1111111111111111,0.0,0.07428571428571429,0.017045454545454544,0.25,0.19444444444444445,1.0,0.10857142857142857,0.03409090909090909,0.25,0.2222222222222222,1.0,0.14285714285714285,0.03977272727272727,0.25,0.2777777777777778,1.0,0.22285714285714286,0.0625,0.25,0.3333333333333333,1.0,0.2914285714285714,0.07386363636363637,0.25,0.4166666666666667,1.0,0.44,0.13068181818181818,0.25,0.5277777777777778,1.0,0.5485714285714286,0.18181818181818182,0.5,0.6388888888888888,1.0,0.9257142857142857,0.5,1.0,0.9166666666666666,1.0,0.9371428571428572,0.5227272727272727,1.0,0.9444444444444444,1.0,1.0,1.0,1.0,1.0,1.0,False,0.0884642830300374,True,0.583123446891797,False,0.02279202279202286
S22A1_HUMAN_Yee_2023_activity,10094,906,0.08975629086586091,0.02759381898454746,2.7577426616833867,0.24752475247524752,True,True,0.00013475272874275703,0.0,0.0,0.0,0.0,0.0006737636437137853,0.0,0.0,0.0,0.0,0.0009432691011992993,0.0003741114852225963,0.0,0.0009900990099009901,0.0,0.0012127745586848133,0.0003741114852225963,0.0,0.0009900990099009901,0.0,0.0020212909311413557,0.0003741114852225963,0.0,0.0029702970297029703,0.0,0.003234065489826169,0.0003741114852225963,0.0,0.0049504950495049506,0.0,0.004177334591025469,0.0003741114852225963,0.0,0.006930693069306931,0.0,0.006602883708395095,0.0003741114852225963,0.0,0.01089108910891089,0.0,0.008489421910793694,0.0003741114852225963,0.009900990099009901,0.01485148514851485,0.0,0.013340520145532947,0.0003741114852225963,0.019801980198019802,0.02574257425742574,0.0,0.017113596550330144,0.0003741114852225963,0.019801980198019802,0.028712871287128714,0.0,0.033283923999460986,0.001122334455667789,0.039603960396039604,0.04950495049504951,0.0,0.03409244037191753,0.001122334455667789,0.04950495049504951,0.05148514851485148,0.0,0.06629834254143646,0.0029928918817807705,0.13861386138613863,0.10693069306930693,0.0,False,0.07732550874465993,True,0.5698929243848505,False,0.0007925500297208954
SC6A4_HUMAN_Young_2021,11576,1049,0.09061852107809261,0.020972354623450904,2.0928963544919625,0.1896551724137931,True,True,0.00017277125086385625,0.0,0.0,0.0,0.0,0.000691085003455425,0.00017277125086385625,0.0,0.0008635578583765112,0.0,0.0010366275051831375,0.0003455425017277125,0.0,0.0008635578583765112,0.0,0.0010366275051831375,0.000691085003455425,0.0,0.0008635578583765112,0.0,0.002073255010366275,0.000691085003455425,0.0,0.0034542314335060447,0.0,0.0031098825155494126,0.0012093987560469939,0.0,0.0051813471502590676,0.0,0.00414651002073255,0.00138217000691085,0.0,0.006044905008635579,0.0,0.006910850034554251,0.0017277125086385626,0.0,0.008635578583765112,0.0,0.008984105044920525,0.002073255010366275,0.0,0.011226252158894647,0.0,0.014685556323427782,0.002591568762957844,0.0,0.015544041450777202,0.0,0.019004837595024186,0.0031098825155494126,0.0,0.023316062176165803,0.0,0.03628196268140981,0.006910850034554251,0.034482758620689655,0.05008635578583765,0.0,0.03731859018659295,0.006910850034554251,0.034482758620689655,0.05094991364421416,0.0,0.07342778161713891,0.012957843814789219,0.07758620689655173,0.09499136442141623,0.0,False,0.07743248471040542,True,0.5697807261837069,False,0.0006910850034554938
SRC_HUMAN_Ahler_2019,3372,56,0.0166073546856465,0.0,0.0,0.0,False,True,0.0004450378282153983,0.0,0.0,0.0,0.0,0.0022251891410769915,0.0,0.0,0.005917159763313609,0.0,0.0035603026257231864,0.0,0.0,0.005917159763313609,0.0,0.004450378282153983,0.0,0.0,0.005917159763313609,0.0,0.006675567423230975,0.0008888888888888889,0.0,0.008875739644970414,0.0,0.010680907877169559,0.0008888888888888889,0.0,0.014792899408284023,0.0,0.013796172674677348,0.0008888888888888889,0.0,0.01775147928994083,0.0,0.021806853582554516,0.0008888888888888889,0.0,0.023668639053254437,0.0,0.028037383177570093,0.0008888888888888889,0.0,0.026627218934911243,0.0,0.042723631508678236,0.0035555555555555557,0.0,0.038461538461538464,0.0,0.05473965287049399,0.0044444444444444444,0.0,0.05029585798816568,0.0,0.1059190031152648,0.010666666666666666,0.08823529411764706,0.08284023668639054,0.0,0.10858923008455719,0.010666666666666666,0.08823529411764706,0.08284023668639054,0.0,0.2113929684023142,0.022222222222222223,0.14705882352941177,0.13609467455621302,0.0,False,0.07795239511417351,True,0.5708375618154696,False,0.0023724792408065243
SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,3637,62,0.01704701677206489,0.0,0.0,0.0,False,True,0.0005293806246691371,0.0,0.0,0.0,0.0,0.0021175224986765486,0.0005720823798627002,0.0,0.0,0.0,0.0037056643726839597,0.0005720823798627002,0.0,0.005494505494505495,0.0,0.0037056643726839597,0.0017162471395881006,0.0,0.005494505494505495,0.0,0.005823186871360508,0.002860411899313501,0.0,0.01098901098901099,0.0,0.010058231868713605,0.003432494279176201,0.0,0.013736263736263736,0.0,0.01270513499205929,0.004576659038901602,0.0,0.016483516483516484,0.0,0.019587083112758072,0.007437070938215103,0.0,0.019230769230769232,0.0,0.02593965060878772,0.008581235697940504,0.0,0.019230769230769232,0.0,0.04182106934886183,0.012013729977116704,0.0,0.03571428571428571,0.0,0.05399682371625199,0.014874141876430207,0.02702702702702703,0.04945054945054945,0.0,0.10799364743250398,0.02631578947368421,0.10810810810810811,0.08241758241758242,0.0,0.1111699311805188,0.02631578947368421,0.10810810810810811,0.08516483516483517,0.0,0.2154579142403388,0.05320366132723112,0.16216216216216217,0.12362637362637363,0.0,False,0.07861913950013377,True,0.570216978295121,False,0.0021996150673633252
UBE4B_MOUSE_Starita_2013,899,69,0.07675194660734148,0.0,0.0,0.0,False,True,0.001326259946949602,0.0,0.0,0.0,0.0,0.006631299734748011,0.0,0.0,0.0,0.0,0.010610079575596816,0.0,0.0,0.0,0.0,0.013262599469496022,0.0,0.0,0.011111111111111112,0.0,0.021220159151193633,0.0,0.0,0.011111111111111112,0.0,0.033156498673740056,0.0,0.0,0.03333333333333333,0.0,0.04111405835543767,0.006896551724137931,0.0,0.044444444444444446,0.0,0.0649867374005305,0.006896551724137931,0.0,0.05555555555555555,0.0,0.08355437665782493,0.006896551724137931,0.0,0.07777777777777778,0.0,0.1312997347480106,0.006896551724137931,0.1111111111111111,0.16666666666666666,0.0,0.16710875331564987,0.013793103448275862,0.2222222222222222,0.18888888888888888,0.0,0.3222811671087533,0.04827586206896552,0.7777777777777778,0.35555555555555557,1.0,0.3302387267904509,0.04827586206896552,0.7777777777777778,0.35555555555555557,1.0,0.6312997347480106,0.16551724137931034,0.7777777777777778,0.6333333333333333,1.0,False,0.07763043158507477,False,0.5714544861700017,False,0.008898776418242438
VKOR1_HUMAN_Chiasson_2020_activity,697,37,0.05308464849354376,0.0,0.0,0.0,False,True,0.0,0.003937007874015748,0.0,0.0,0.0,0.004514672686230248,0.011811023622047244,0.0,0.014285714285714285,0.0,0.011286681715575621,0.011811023622047244,0.0,0.02857142857142857,0.0,0.013544018058690745,0.015748031496062992,0.0,0.02857142857142857,0.0,0.022573363431151242,0.023622047244094488,0.0,0.02857142857142857,0.0,0.03837471783295711,0.031496062992125984,0.0,0.02857142857142857,0.0,0.04966139954853273,0.03937007874015748,0.0,0.05714285714285714,0.0,0.08577878103837472,0.047244094488188976,0.0,0.12857142857142856,0.0,0.11060948081264109,0.05905511811023622,0.0,0.15714285714285714,0.0,0.17155756207674944,0.09448818897637795,0.0,0.18571428571428572,0.0,0.2234762979683973,0.1141732283464567,0.14285714285714285,0.2571428571428571,0.25,0.46275395033860045,0.17716535433070865,0.5714285714285714,0.5142857142857142,0.5,0.4762979683972912,0.17716535433070865,0.5714285714285714,0.5142857142857142,0.5,0.8781038374717833,0.43700787401574803,0.8571428571428571,0.9,0.75,False,0.07795478029126346,True,0.5731105301171306,False,0.04522240292933821
