all_rho,unfit_rho,fit_rho,fittest_rho,model
0.6256805444081941,0.22820509120278884,0.313865572440478,0.024255567816587567,ESM3_sm_both
0.4336251537195607,0.2701730259304551,0.146479452003559,0.04232703166239523,ESM3_sm_both
0.6622147571713697,0.21384101688484156,0.4959423499490486,-0.0028779069842493525,ESM3_sm_both
0.4916948769127436,0.4449565466560734,0.06715390670949008,0.024261728799298513,ESM3_sm_both
0.3949763744093603,0.4943156668608037,0.15851140456182472,-0.35462184873949576,ESM3_sm_both
0.5379993228503294,0.12975970026467276,0.29331657716238235,0.21677128843847382,ESM3_sm_both
0.6402885561540725,0.3212001921211494,0.4750136543031239,0.0779982192300986,ESM3_sm_both
0.43471530596987595,0.15443164510560048,0.16335936318591288,0.24989718610264217,ESM3_sm_both
0.33647285298359225,0.0399304463982867,0.11651291552875034,0.22095112648417414,ESM3_sm_both
0.7413605098964438,0.4014008861067927,0.47738915191167103,0.21304288484552023,ESM3_sm_both
0.14650804756971217,0.4279593813582496,0.09415228517780873,-0.15090946680209807,ESM3_sm_both
0.6521464690572351,0.4338185039299268,0.2971656221016835,0.021204334576640026,ESM3_sm_both
0.2952721294894642,0.022134005725998118,0.046225628919648924,0.1867923932114702,ESM3_sm_both
0.4405636906614783,0.3932818495489212,0.15456714279012704,-0.06305340597054375,ESM3_sm_both
0.7802783017707794,0.57059716975913,0.26843161957268197,0.3636754594059387,ESM3_sm_both
0.6695465361874519,0.5025916010237368,0.3413495093555365,0.09057165837678144,ESM3_sm_both
0.3110765937510377,0.20960952281867917,0.04529891719712907,-0.004925850901730626,ESM3_sm_both
0.7082317518898873,0.5825650615579661,0.1726573355720241,0.012834356183418251,ESM3_sm_both
0.1972307217289124,-0.44474958999666075,0.009259259259259259,0.0763550135501355,ESM3_sm_both
0.3743361566711943,0.17904049907364522,0.20641794429437366,0.0775921332344249,ESM3_sm_both
0.1988535113153808,0.19354386706975385,0.16922327274923643,-0.19497141420880368,ESM3_sm_both
0.6412568496759381,0.6722432296134264,0.2975523373638477,-0.11116320935800511,ESM3_sm_both
0.34683712087510543,0.21972659851099077,0.07035378646876747,0.08665864625604139,ESM3_sm_both
0.39055560570399167,0.17398139423772316,0.2111458035002692,0.037240473958503405,ESM3_sm_both
0.19285861946571886,-0.047125749071268,0.09380372466981694,0.1430049783356469,ESM3_sm_both
0.34826538184776246,0.32490623855370493,0.11657629670247008,-0.023681798063608425,ESM3_sm_both
0.5636886724509619,0.6320352144009371,0.06089557245080501,-0.09277728085867623,ESM3_sm_both
0.7306126042010822,0.709724630291572,0.22322444418645154,0.027475401985255707,ESM3_sm_both
0.4971774962869917,0.3867132541319068,0.07700586458455955,0.03895112054548257,ESM3_sm_both
0.6165310477578977,0.42090950735018523,0.3211232781142569,0.049144001577191544,ESM3_sm_both
0.3472418378163674,0.0712241976106191,0.26568936413035915,-0.14185953468664042,ESM3_sm_both
0.5737806162074185,0.16246407856936257,0.20133722545413837,-0.13255009930713063,ESM3_sm_both
0.6109013793405248,0.45806143393115833,0.20223793987444794,0.1866915127560812,ESM3_sm_both
0.2668877746089877,0.24394792995871786,0.08092103270725001,-0.004926417859043765,ESM3_sm_both
0.40255867003723594,0.2662990190077227,-0.027448940493221857,0.044437277377753374,ESM3_sm_both
0.8276965140123035,0.5508097165991904,0.43684210526315786,-0.05087719298245614,ESM3_sm_both
0.30177609623360585,0.3159420410761419,-0.08622275608098495,-0.22897377945662306,ESM3_sm_both
0.39601168397542724,-0.09277921835739249,0.2812838367597781,0.03372033492137174,ESM3_sm_both
0.2588438547391947,0.08632122771053014,0.18414109151506736,-0.03717164503166447,ESM3_sm_both
0.2686355632412517,0.3655957377305755,-0.14788706321814699,0.015510325635092633,ESM3_sm_both
0.7245913510007598,0.5476662565077199,0.26249336836719,0.27565146963261544,ESM3_sm_both
0.5252369792258197,0.5703174531823234,0.025706121539818837,-0.04041412985560923,ESM3_sm_both
0.7161991672625481,0.47639848105459004,0.2106515518379925,0.2064560862865948,ESM3_sm_both
0.5647261750519971,0.539994686486322,0.16246775023265295,-0.028444974009415976,ESM3_sm_both
0.6576592661251559,0.681060160263149,0.24783275203967203,-0.2633311727728222,ESM3_sm_both
0.7050237408422839,0.5213904447526908,0.45565401499004893,0.12326760483859583,ESM3_sm_both
0.4423922442050124,0.19957383324678638,0.1402828334077565,0.10709094216479996,ESM3_sm_both
0.27993506420281544,0.36273723694287907,0.04247684750719933,-0.08450483540233547,ESM3_sm_both
0.30157259481125553,0.2870259634211026,0.06104557010052629,0.02673858616608833,ESM3_sm_both
0.7472244490618404,0.5394367447086886,0.2646953329394886,0.1290459512355875,ESM3_sm_both
0.5225779936665148,0.300698167273959,0.1323318730097401,0.02641078275343767,ESM3_sm_both
0.40606537798483866,0.18328329190763334,0.12877498157025785,0.1177402016176782,ESM3_sm_both
0.6932456403443368,0.49160551644592926,0.4494283875317988,0.028232661869725364,ESM3_sm_both
0.5522260142942409,0.4659727369404789,0.12783527152459193,-0.10080017070308334,ESM3_sm_both
0.6956640380353786,0.534198521224501,0.24699697474344323,0.1273270512853112,ESM3_sm_both
0.7206931622226921,0.5847188869792881,0.3137741291512291,0.19803075673755266,ESM3_sm_both
0.6303866739514904,0.666439792334143,0.13459651126031547,0.043176928267095724,ESM3_sm_both
0.6009567108077224,0.5856208025138416,0.14207771061843802,-0.005730459273305263,ESM3_sm_both
0.4729814682826881,0.3134390872866263,0.22879917204154335,0.038959283627685484,ESM3_sm_both
0.7622791544096268,0.506695627221265,0.491197313491612,0.08192152548588193,ESM3_sm_both
0.173336400115626,0.18228913590271206,0.007595545204370823,0.0073643169105465965,ESM3_sm_both
0.7603441321209188,0.6697379317714317,0.3770947208537768,0.09564018266665336,ESM3_sm_both
0.2781373428212167,0.3443349646330682,0.04130903946042366,0.035536582984834704,ESM3_sm_both
0.3397871817191282,0.5042280692482938,0.00890473970980512,0.01996370892400707,ESM3_sm_both
0.4482987082524251,0.0432177529794383,0.1272680057002502,,ESM3_sm_both
0.4305044955044955,0.018956092399929462,0.06035650256026622,0.14381344236498952,ESM3_sm_both
0.3791395936584417,0.46626987230508277,0.027088059251554008,0.002491417229026246,ESM3_sm_both
0.6682542708530296,0.35397682294438115,0.2158614039453443,0.2755159318161252,ESM3_sm_both
0.22411825943525282,0.10868100446021997,0.09116064620511478,0.08823243013528938,ESM3_sm_both
,,,,ESM3_sm_both
0.6026278996103481,0.16975006461820433,0.4112216504228779,0.150689674767853,ESM3_sm_both
0.31898803744481286,-0.03889029368204314,0.07105263157894738,0.36032388663967607,ESM3_sm_both
0.3436708588826703,0.13514695609283428,0.0857000309817346,0.005005264383181485,ESM3_sm_both
0.602562892720844,0.4628648197631423,0.1084464523211383,0.187845098751475,ESM3_sm_both
0.49518435229009156,0.1981846629994559,0.08844793323296919,0.010936334743510502,ESM3_sm_both
0.5916627909630688,0.24819509964039,0.1740905693143887,0.277722382345823,ESM3_sm_both
0.3298381511522409,0.15520321039086232,0.07387672811059907,0.1776593701996928,ESM3_sm_both
0.4508769788099842,0.37836448942320183,0.02235323016457873,0.09417308788422969,ESM3_sm_both
0.7855300964837276,0.4580578392774432,0.39797949414504497,0.3345018177032785,ESM3_sm_both
0.5590601777856092,0.36444325829285373,0.26470503751575725,0.047900303917371954,ESM3_sm_both
0.755371384972975,0.7438712445041473,0.12329173026847445,0.13976350487978395,ESM3_sm_both
0.4368601323695223,0.4713943687615977,0.020249671876864335,-0.054199478980233064,ESM3_sm_both
0.5735122763657015,0.37490942998328797,-0.0065099580002709635,0.2572212437339113,ESM3_sm_both
0.0007450655697226521,0.20159667894760352,0.08502932393308062,-0.2749538932079765,ESM3_sm_both
0.3354987461682939,0.41122978399751176,0.04518237503094401,0.030029474769101627,ESM3_sm_both
0.514539248858637,0.31563855377863087,0.17767265564813767,0.15322182883192548,ESM3_sm_both
0.482928238218181,0.2726629291758475,0.13157969075772377,-0.05070043339116743,ESM3_sm_both
0.2606781721542552,0.1481446202717617,0.054912512453332375,-0.031259672756911105,ESM3_sm_both
