all_rho,unfit_rho,fit_rho,fittest_rho,model
0.3265455843946583,0.47037124050318574,-0.020764356342403024,0.02021220160747846,ESMC-600M
0.480959848967555,0.5643478260869564,0.3869180031637515,0.063754399703304,ESMC-600M
0.45058257891155423,0.3866677995896749,-0.1025660018823422,0.010581899163000489,ESMC-600M
0.0563588808594677,0.15537089795200204,-0.007124123628105468,-0.08863875384376244,ESMC-600M
0.6264923620389409,0.4935103067026149,0.15560652188642857,-0.006322062479054247,ESMC-600M
0.3960362231382677,0.3425451753197333,0.1270387304912946,0.021685674443400995,ESMC-600M
0.057708056568378546,-0.07468777935680596,0.06383827241668952,0.06914519685977154,ESMC-600M
0.742508662711319,0.563120223258238,0.2919849973671208,0.15868430584845195,ESMC-600M
0.6357113724183707,0.4967304575742585,0.22184569537020188,0.03297999576054528,ESMC-600M
0.4352862148412559,0.2118538222992943,0.17269333018972355,-0.002059149614346825,ESMC-600M
0.6590136924782052,0.251997211859565,0.507573830005241,0.08414934878165259,ESMC-600M
-0.010326655951621801,-0.0409118811741196,0.00948375233325201,0.06288217640026914,ESMC-600M
0.6179290277779731,0.48980480656275033,0.35396810823413644,0.09650630230095401,ESMC-600M
0.3658201841044006,0.30244209255010407,0.044336777918455965,-0.049152804075344746,ESMC-600M
0.48801395043715756,0.2554759561209432,0.13933875427280967,-0.16576934705170007,ESMC-600M
0.25061000089698143,0.2863916090796231,0.18986686087082214,-0.3006542292881932,ESMC-600M
0.574852781664149,0.5108359171827918,0.16492396487041514,0.013457432069183482,ESMC-600M
0.43169539323244016,0.28005198254810965,0.13363207174474379,-0.3045152895246992,ESMC-600M
0.5841366165361311,0.6953751284945422,0.06891185860328784,-0.004213127162041789,ESMC-600M
0.2981002252423917,0.1483660346308424,0.07724910498806106,0.363215147229766,ESMC-600M
0.38593180567621166,0.29601069334878527,0.39757965862988637,-0.370155138668833,ESMC-600M
0.5829506443706111,0.42832309211043884,0.14451450957590686,0.1313074477558954,ESMC-600M
0.5024002466273347,0.317735287892769,0.27179542997452855,0.07069472446491637,ESMC-600M
0.1737007816355266,0.12077614165999158,0.03401425032743578,0.0009002877125178768,ESMC-600M
0.5210158578958878,0.52326749891077,-0.005241623627370059,0.0899523171814943,ESMC-600M
0.4950772530681538,0.2868466156594237,0.12797699396041576,-0.16897791296048867,ESMC-600M
0.41522291450432,0.405445734383552,0.0769671535681765,-0.04247841858423875,ESMC-600M
-0.02037297796805677,0.04470674979818467,0.06268486131370438,0.05678440961618785,ESMC-600M
0.5197802582344729,0.3647498416535534,0.12129028532422113,-0.0346398710275395,ESMC-600M
0.5356680196958797,0.1036493754381988,0.14844000397845455,,ESMC-600M
0.3038315395722834,0.19781243756666417,0.08947235822412049,-0.09163461585495303,ESMC-600M
0.5653568287213508,0.40895876258313546,0.19300624369493405,0.058502721183593884,ESMC-600M
0.47003038464252406,0.4694565913112394,0.18693253419360614,-0.06305410444878762,ESMC-600M
0.5721538499211057,0.46783597294506407,0.14737509742705368,0.08429182992145973,ESMC-600M
0.6613232821464767,0.48220343115108005,0.21521995583540318,-0.013430559700769127,ESMC-600M
0.07777485989775919,0.4745262474428107,0.1304950564755909,-0.2987965529374316,ESMC-600M
0.4147105555463751,0.601554415383094,0.14965998580864395,-0.07417046352195548,ESMC-600M
0.347058518239651,0.8660254037844387,0.25270832389742914,0.37408252273860637,ESMC-600M
0.3180000024752776,0.3061120652246542,0.15344548182290466,0.20225255594904826,ESMC-600M
0.3693853884042028,0.42484483167602527,0.27215195985696206,-0.14298805274849674,ESMC-600M
0.3909449737124079,0.5499351676688712,-0.03562295490958703,-0.1427473298450958,ESMC-600M
0.6598517721456396,0.35901833457898014,0.3390098617488738,-0.010086445033327479,ESMC-600M
0.5006178339109764,0.40921234592556943,0.19079182416510013,0.205778430230983,ESMC-600M
0.47716486310720285,0.29265710230393355,0.12345409107456139,0.07974894166027154,ESMC-600M
,,,,ESMC-600M
0.30670764390752714,0.2757219351174192,-0.012336079956403997,0.3229518965086117,ESMC-600M
0.44298994051095264,0.5301492193153554,0.2724313888986132,-0.1434508166562141,ESMC-600M
0.575899831454741,0.6429550091223557,0.07238437681855052,-0.1351484764011601,ESMC-600M
-0.03667705178159166,-0.017939589365312845,-0.03666793262596123,0.07588593433074586,ESMC-600M
0.31449671207585805,0.12495035615395027,0.1566109871658904,0.03363495902151582,ESMC-600M
0.4110645942005695,0.12188550792625391,0.14883020483894668,0.21250285585255851,ESMC-600M
0.6632443096700239,0.45809482342823593,0.3575173240098312,-0.12201890742072949,ESMC-600M
0.4097205697218696,0.17944194340715405,0.13829794026187328,0.02326952253299584,ESMC-600M
0.6570007866359946,0.2627599969661558,0.3164360830235648,0.13313790000518447,ESMC-600M
0.5718322819742362,0.3459325285498948,0.2715240870721394,0.13749404331573262,ESMC-600M
0.08835872531792748,0.016210866297041895,0.0558955685066646,0.0996236236822026,ESMC-600M
-0.014770417635607174,-0.04259509999841434,-0.07401300892586576,0.10388058853974241,ESMC-600M
0.4578170435237507,0.40995809205395944,0.2589239132846635,-0.02663923653916317,ESMC-600M
0.5001794765783174,0.3591276465204497,-0.03369713882792892,0.18771152189034104,ESMC-600M
0.38274017474173316,0.26723043947655856,0.04089975786518655,-0.003110974695486241,ESMC-600M
0.5186688511552924,0.40427028867174597,0.25914005697962433,0.07396436577042141,ESMC-600M
0.3103655164906372,0.41871792042680867,0.0320887153269856,0.03945408752134413,ESMC-600M
0.6178743861735332,0.4997398442611452,0.07854849800326592,0.05270052514541904,ESMC-600M
0.482286572166516,0.5180660394330557,0.13787056694312808,-0.12962654699604584,ESMC-600M
0.3937141364492798,0.1442881070710088,0.11711905609403028,0.05581504704909933,ESMC-600M
0.07177299577502737,0.08735426109180978,0.041147285855817846,0.04557464549549757,ESMC-600M
0.11540284660071974,0.03542206472621022,0.04585348612386436,0.02770021969757405,ESMC-600M
0.2881120571914221,0.05170646045423668,0.1267283772068724,0.1921940145184594,ESMC-600M
0.5973052510876922,0.6362374871209227,0.06351697668436741,0.09110354280583462,ESMC-600M
0.05517898344135256,-0.08463098960434781,-0.011700894672422704,0.18437789344668262,ESMC-600M
0.552604111846129,0.26427738173306237,0.1865608965430922,0.29740906661764216,ESMC-600M
0.4673021486592743,0.4224380001601119,0.039594773126427354,0.14105448724808958,ESMC-600M
0.08667218369823207,0.39547820839350795,-0.14693607419513957,-0.22380042875786058,ESMC-600M
0.33304841845002336,0.40392732787506086,0.028422357143602788,0.014949652553543854,ESMC-600M
0.42397986040389846,0.11701490206543029,0.22454132413884295,-0.02300274909921528,ESMC-600M
0.5579374727755693,0.21347134208810872,0.42866080182643845,0.03656281598754846,ESMC-600M
0.5865295264940568,0.4503507536070629,0.21579334121871102,-0.03901204396964529,ESMC-600M
0.5430274386717248,0.2715382624368481,0.17185395203675274,0.13347512903302403,ESMC-600M
0.4584432492954865,0.41501646418538085,0.04184302171023559,-0.20155277331678917,ESMC-600M
0.08231741980913898,-0.0014981814604916842,0.04579083956393928,0.020992795839170818,ESMC-600M
0.291057834252903,0.05077920416149116,0.23073227211216785,-0.07769362526411266,ESMC-600M
0.28308709803844306,0.2101301074319547,0.07901994142773267,-0.04771081053265258,ESMC-600M
0.1579960905442716,-0.07327719680051159,0.05118648578488767,-0.05664514099440184,ESMC-600M
0.5178664468960411,0.3607489380652421,0.12027683126102795,0.08019366854864204,ESMC-600M
0.6377175632894577,0.09940961831829856,0.33309224630701306,0.2734577147164144,ESMC-600M
0.557622066911084,0.23930428186402442,0.22056295408432974,0.08956784273217373,ESMC-600M
0.6938077274263749,0.4530362445083467,-0.0027201759029991408,0.24155447107425254,ESMC-600M
0.03077901640323341,-0.034236132729764744,0.027126581280022773,0.04373319405123783,ESMC-600M
0.021197260610230816,0.03166860909515078,-0.039988130890359574,0.024804889044951612,ESMC-600M
0.4340921652512735,0.33068675518460505,0.14487994139460125,-0.01446467609313475,ESMC-600M
0.4702037624172831,0.4772935208142369,0.07470923279502494,-0.11548440499034467,ESMC-600M
0.6970027800120552,0.33556003625032343,0.18821733414896377,0.18422291274163677,ESMC-600M
0.7396943614707625,0.5087036031532598,0.29533243434994216,0.2127249904717005,ESMC-600M
0.521124062165293,0.2513701287203004,0.11798438533237654,0.07765321120214037,ESMC-600M
0.6002436846087832,0.3160997295767066,0.2693287001828259,0.00755531713733638,ESMC-600M
0.14432421674345933,0.046971067041288596,0.009507267441930041,-0.07054752644197612,ESMC-600M
0.4402423903337103,0.5042834692465206,0.030829972678999486,0.00859999149454307,ESMC-600M
0.5794414414006888,0.26835446477865493,0.5349148252720167,-0.2529646464340572,ESMC-600M
