assay,n_assayed,n_positive_log_odds,selection_fraction,top_one_percent_precision,top_one_percent_enrichment,top_one_percent_recall,top_one_percent_retained,top_ten_percent_retained,fit_recall_at_1,top_one_percent_recall_at_1,top_ten_percent_recall_at_1,best_recall_at_1,fit_recall_at_5,top_one_percent_recall_at_5,top_ten_percent_recall_at_5,best_recall_at_5,fit_recall_at_8,top_one_percent_recall_at_8,top_ten_percent_recall_at_8,best_recall_at_8,fit_recall_at_10,top_one_percent_recall_at_10,top_ten_percent_recall_at_10,best_recall_at_10,fit_recall_at_16,top_one_percent_recall_at_16,top_ten_percent_recall_at_16,best_recall_at_16,fit_recall_at_25,top_one_percent_recall_at_25,top_ten_percent_recall_at_25,best_recall_at_25,fit_recall_at_32,top_one_percent_recall_at_32,top_ten_percent_recall_at_32,best_recall_at_32,fit_recall_at_50,top_one_percent_recall_at_50,top_ten_percent_recall_at_50,best_recall_at_50,fit_recall_at_64,top_one_percent_recall_at_64,top_ten_percent_recall_at_64,best_recall_at_64,fit_recall_at_100,top_one_percent_recall_at_100,top_ten_percent_recall_at_100,best_recall_at_100,fit_recall_at_128,top_one_percent_recall_at_128,top_ten_percent_recall_at_128,best_recall_at_128,fit_recall_at_250,top_one_percent_recall_at_250,top_ten_percent_recall_at_250,best_recall_at_250,fit_recall_at_256,top_one_percent_recall_at_256,top_ten_percent_recall_at_256,best_recall_at_256,fit_recall_at_500,top_one_percent_recall_at_500,top_ten_percent_recall_at_500,best_recall_at_500,top_one_percent_hit_at_8,random_top_one_percent_hit_at_8,top_ten_percent_hit_at_8,random_top_ten_percent_hit_at_8,best_hit_at_8,random_best_hit_at_8
PTEN_HUMAN_Mighell_2018,7260,798,0.10991735537190082,0.021303258145363407,2.118652796374498,0.2328767123287671,True,True,0.00018590816136828406,0.0,0.0013774104683195593,0.0,0.0007436326454731362,0.0,0.0013774104683195593,0.0,0.0013013571295779885,0.0,0.0027548209366391185,0.0,0.0016731734523145567,0.0,0.0027548209366391185,0.0,0.002416806097787693,0.0,0.004132231404958678,0.0,0.0039040713887339654,0.0,0.005509641873278237,0.0,0.005205428518311954,0.0,0.008264462809917356,0.0,0.008551775422941067,0.0,0.015151515151515152,0.0,0.01096858152072876,0.0,0.015151515151515152,0.0,0.01691764268451385,0.0,0.024793388429752067,0.0,0.02193716304145752,0.0136986301369863,0.030303030303030304,0.0,0.04164342814649563,0.0684931506849315,0.06473829201101929,0.0,0.04257296895333705,0.0684931506849315,0.06611570247933884,0.0,0.08310094813162298,0.1506849315068493,0.12258953168044077,0.0,False,0.07770220898278124,True,0.5697173517582803,False,0.001101928374655614
Q59976_STRSQ_Romero_2015,2999,233,0.07769256418806268,0.008583690987124463,0.8580829756795423,0.06666666666666667,True,True,0.0005063291139240507,0.0,0.0,0.0,0.002531645569620253,0.0,0.006666666666666667,0.0,0.004050632911392405,0.0,0.006666666666666667,0.0,0.005063291139240506,0.0,0.01,0.0,0.007594936708860759,0.0,0.016666666666666666,0.0,0.012151898734177215,0.03333333333333333,0.023333333333333334,0.0,0.015189873417721518,0.03333333333333333,0.02666666666666667,0.0,0.021772151898734177,0.03333333333333333,0.03333333333333333,0.0,0.028860759493670885,0.03333333333333333,0.04666666666666667,0.0,0.04556962025316456,0.03333333333333333,0.08,0.0,0.05670886075949367,0.03333333333333333,0.11666666666666667,0.0,0.11088607594936709,0.1,0.20333333333333334,0.0,0.11392405063291139,0.1,0.20333333333333334,0.0,0.21468354430379746,0.36666666666666664,0.36666666666666664,0.0,False,0.0773673593977392,True,0.5701075092188381,False,0.002667555851950887
Q6WV12_9MAXI_Somermeyer_2022,1141,162,0.14198071866783524,0.037037037037037035,3.521604938271605,0.5,True,True,0.0017513134851138354,0.0,0.0,0.0,0.0035026269702276708,0.08333333333333333,0.008695652173913044,1.0,0.008756567425569177,0.08333333333333333,0.017391304347826087,1.0,0.012259194395796848,0.08333333333333333,0.017391304347826087,1.0,0.021015761821366025,0.08333333333333333,0.034782608695652174,1.0,0.0297723292469352,0.08333333333333333,0.043478260869565216,1.0,0.03677758318739054,0.16666666666666666,0.06086956521739131,1.0,0.05253940455341506,0.25,0.09565217391304348,1.0,0.07355516637478109,0.3333333333333333,0.13043478260869565,1.0,0.1138353765323993,0.3333333333333333,0.16521739130434782,1.0,0.14886164623467601,0.4166666666666667,0.21739130434782608,1.0,0.29071803852889666,0.6666666666666666,0.3739130434782609,1.0,0.29772329246935203,0.6666666666666666,0.3826086956521739,1.0,0.5604203152364273,0.8333333333333334,0.6521739130434783,1.0,True,0.08134466615764813,True,0.5737213162252248,True,0.007011393514461117
Q837P4_ENTFA_Meier_2023,697,125,0.1793400286944046,0.016,1.5931428571428572,0.2857142857142857,True,True,0.0,0.0,0.0,0.0,0.012121212121212121,0.14285714285714285,0.014285714285714285,0.0,0.01818181818181818,0.14285714285714285,0.014285714285714285,0.0,0.021212121212121213,0.14285714285714285,0.014285714285714285,0.0,0.03333333333333333,0.14285714285714285,0.014285714285714285,0.0,0.05454545454545454,0.14285714285714285,0.02857142857142857,0.0,0.0696969696969697,0.14285714285714285,0.04285714285714286,0.0,0.08787878787878788,0.2857142857142857,0.05714285714285714,1.0,0.10606060606060606,0.2857142857142857,0.05714285714285714,1.0,0.17575757575757575,0.2857142857142857,0.12857142857142856,1.0,0.23030303030303031,0.2857142857142857,0.15714285714285714,1.0,0.4575757575757576,0.5714285714285714,0.38571428571428573,1.0,0.4666666666666667,0.5714285714285714,0.4,1.0,0.8636363636363636,0.8571428571428571,0.7714285714285715,1.0,True,0.07795478029126346,True,0.5731105301171306,False,0.011477761836441891
Q837P5_ENTFA_Meier_2023,747,174,0.23293172690763053,0.0,0.0,0.0,False,True,0.0028328611898017,0.0,0.0,0.0,0.0056657223796034,0.0,0.0,0.0,0.0084985835694051,0.0,0.013333333333333334,0.0,0.0113314447592068,0.0,0.02666666666666667,0.0,0.019830028328611898,0.0,0.02666666666666667,0.0,0.036827195467422094,0.0,0.02666666666666667,0.0,0.053824362606232294,0.0,0.04,0.0,0.0906515580736544,0.0,0.04,0.0,0.11898016997167139,0.0,0.05333333333333334,0.0,0.18696883852691218,0.0,0.12,0.0,0.23796033994334279,0.0,0.17333333333333334,0.0,0.44192634560906513,0.25,0.4533333333333333,0.0,0.45325779036827196,0.25,0.4533333333333333,0.0,0.7960339943342776,0.75,0.9066666666666666,1.0,False,0.08290722338977419,True,0.572870467635292,False,0.010709504685408433
Q8WTC7_9CNID_Somermeyer_2022,1201,112,0.093255620316403,0.026785714285714284,2.474587912087912,0.23076923076923078,True,True,0.0010141987829614604,0.0,0.0,0.0,0.005070993914807302,0.0,0.008264462809917356,0.0,0.008113590263691683,0.0,0.01652892561983471,0.0,0.010141987829614604,0.0,0.01652892561983471,0.0,0.015212981744421906,0.0,0.024793388429752067,0.0,0.02434077079107505,0.0,0.03305785123966942,0.0,0.03144016227180527,0.0,0.03305785123966942,0.0,0.04766734279918864,0.0,0.06611570247933884,0.0,0.060851926977687626,0.15384615384615385,0.09090909090909091,0.0,0.09634888438133875,0.15384615384615385,0.1652892561983471,0.0,0.1206896551724138,0.23076923076923078,0.17355371900826447,0.0,0.22515212981744423,0.38461538461538464,0.32231404958677684,0.0,0.23123732251521298,0.46153846153846156,0.33884297520661155,0.0,0.43610547667342797,0.7692307692307693,0.5950413223140496,1.0,False,0.08361873129764241,True,0.5735122254091316,False,0.006661115736886103
RASH_HUMAN_Bandaru_2017,3134,315,0.10051052967453733,0.01904761904761905,1.8654761904761905,0.1875,True,True,0.0004589261128958238,0.0,0.0031847133757961785,0.0,0.002294630564479119,0.0,0.009554140127388535,0.0,0.0036714089031665903,0.0,0.012738853503184714,0.0,0.004589261128958238,0.0,0.01592356687898089,0.0,0.006424965580541533,0.03125,0.01910828025477707,0.0,0.009178522257916476,0.03125,0.022292993630573247,0.0,0.010555300596603947,0.03125,0.025477707006369428,0.0,0.01698026617714548,0.03125,0.041401273885350316,0.0,0.021569527306103717,0.03125,0.04777070063694268,0.0,0.03533731069297843,0.0625,0.07006369426751592,0.0,0.04589261128958238,0.0625,0.08598726114649681,0.0,0.09316200091785222,0.125,0.1592356687898089,0.0,0.09591555759522717,0.15625,0.1624203821656051,0.0,0.18770078017439193,0.28125,0.25477707006369427,0.0,False,0.07890946496052353,True,0.5706928115184855,False,0.002552648372686761
RL40A_YEAST_Roscoe_2014,1380,96,0.06956521739130435,0.03125,3.0803571428571432,0.21428571428571427,True,True,0.0009727626459143969,0.0,0.0,0.0,0.0038910505836575876,0.0,0.0,0.0,0.005836575875486381,0.0,0.0,0.0,0.006809338521400778,0.0,0.007246376811594203,0.0,0.010700389105058366,0.07142857142857142,0.014492753623188406,0.0,0.016536964980544747,0.07142857142857142,0.014492753623188406,0.0,0.020428015564202335,0.07142857142857142,0.014492753623188406,0.0,0.03501945525291829,0.07142857142857142,0.021739130434782608,0.0,0.04377431906614786,0.07142857142857142,0.043478260869565216,0.0,0.06712062256809338,0.21428571428571427,0.07246376811594203,0.0,0.08852140077821012,0.21428571428571427,0.09420289855072464,0.0,0.17607003891050585,0.2857142857142857,0.2246376811594203,0.0,0.1819066147859922,0.2857142857142857,0.2318840579710145,0.0,0.38132295719844356,0.42857142857142855,0.4420289855072464,0.0,False,0.07852774726211076,False,0.5705058734540351,False,0.005797101449275144
RNC_ECOLI_Weeks_2023,4277,444,0.10381108253448679,0.009009009009009009,0.8960821286402681,0.09302325581395349,True,True,0.00044483985765124553,0.0,0.0,0.0,0.002224199288256228,0.0,0.0,0.0,0.0026690391459074734,0.0,0.0,0.0,0.003113879003558719,0.0,0.0,0.0,0.005338078291814947,0.0,0.002336448598130841,0.0,0.00800711743772242,0.0,0.002336448598130841,0.0,0.009786476868327402,0.0,0.004672897196261682,0.0,0.013790035587188613,0.0,0.009345794392523364,0.0,0.018238434163701068,0.0,0.014018691588785047,0.0,0.025800711743772242,0.023255813953488372,0.02570093457943925,0.0,0.03469750889679715,0.023255813953488372,0.035046728971962614,0.0,0.06672597864768683,0.046511627906976744,0.05841121495327103,0.0,0.06850533807829182,0.046511627906976744,0.06542056074766354,0.0,0.14145907473309607,0.09302325581395349,0.13317757009345793,0.0,False,0.07771760532693606,False,0.5701145542745416,False,0.0018704699555762705
RPC1_LAMBD_Li_2019_high-expression,351,45,0.1282051282051282,0.08888888888888889,7.8,1.0,True,True,0.004081632653061225,0.0,0.0,0.0,0.0163265306122449,0.0,0.0,0.0,0.02857142857142857,0.0,0.05555555555555555,0.0,0.036734693877551024,0.0,0.05555555555555555,0.0,0.04897959183673469,0.25,0.08333333333333333,1.0,0.08163265306122448,0.75,0.16666666666666666,1.0,0.10612244897959183,1.0,0.25,1.0,0.1673469387755102,1.0,0.3333333333333333,1.0,0.20408163265306123,1.0,0.3888888888888889,1.0,0.3346938775510204,1.0,0.5,1.0,0.43673469387755104,1.0,0.6111111111111112,1.0,0.8244897959183674,1.0,0.9444444444444444,1.0,0.8448979591836735,1.0,0.9444444444444444,1.0,1.0,1.0,1.0,1.0,False,0.0884642830300374,True,0.583123446891797,False,0.02279202279202286
RPC1_LAMBD_Li_2019_low-expression,351,45,0.1282051282051282,0.0,0.0,0.0,False,True,0.005714285714285714,0.0,0.0,0.0,0.022857142857142857,0.0,0.027777777777777776,0.0,0.02857142857142857,0.0,0.027777777777777776,0.0,0.04,0.0,0.027777777777777776,0.0,0.05142857142857143,0.0,0.027777777777777776,0.0,0.06857142857142857,0.0,0.05555555555555555,0.0,0.09142857142857143,0.0,0.05555555555555555,0.0,0.1657142857142857,0.0,0.19444444444444445,0.0,0.2057142857142857,0.0,0.2777777777777778,0.0,0.34285714285714286,0.25,0.3611111111111111,0.0,0.4514285714285714,0.5,0.5277777777777778,0.0,0.8514285714285714,1.0,0.9166666666666666,1.0,0.8742857142857143,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,False,0.0884642830300374,True,0.583123446891797,False,0.02279202279202286
S22A1_HUMAN_Yee_2023_activity,10094,1019,0.10095106003566476,0.022571148184494603,2.2557739581612726,0.22772277227722773,True,True,0.00013475272874275703,0.0,0.0,0.0,0.0006737636437137853,0.0,0.0009900990099009901,0.0,0.0010780218299420562,0.0,0.0029702970297029703,0.0,0.0013475272874275705,0.0,0.0029702970297029703,0.0,0.0020212909311413557,0.0,0.0049504950495049506,0.0,0.003234065489826169,0.0,0.006930693069306931,0.0,0.004042581862282711,0.0,0.009900990099009901,0.0,0.006333378250909581,0.009900990099009901,0.01287128712871287,0.0,0.008085163724565423,0.009900990099009901,0.015841584158415842,0.0,0.012532003773076405,0.019801980198019802,0.023762376237623763,0.0,0.016170327449130845,0.019801980198019802,0.028712871287128714,0.0,0.03180164398329066,0.0594059405940594,0.061386138613861385,0.0,0.032475407627004446,0.0594059405940594,0.062376237623762376,0.0,0.06333378250909581,0.13861386138613863,0.10693069306930693,0.0,False,0.07732550874465993,True,0.5698929243848505,False,0.0007925500297208954
SC6A4_HUMAN_Young_2021,11576,1475,0.12741879751209398,0.020338983050847456,2.0296902396259493,0.25862068965517243,True,True,0.00017277125086385625,0.0,0.0008635578583765112,0.0,0.0008638562543192813,0.0,0.0025906735751295338,0.0,0.0012093987560469939,0.0,0.0025906735751295338,0.0,0.00138217000691085,0.0,0.0025906735751295338,0.0,0.0024187975120939877,0.0,0.0034542314335060447,0.0,0.0036281962681409814,0.0,0.006044905008635579,0.0,0.0046648237733241185,0.0,0.007772020725388601,0.0,0.007601935038009675,0.0,0.010362694300518135,0.0,0.009675190048375951,0.0,0.012953367875647668,0.0,0.014858327574291638,0.017241379310344827,0.024179620034542316,0.0,0.019177608845888046,0.02586206896551724,0.03367875647668394,0.0,0.03576364892881825,0.05172413793103448,0.054404145077720206,0.0,0.03628196268140981,0.05172413793103448,0.055267702936096716,0.0,0.07100898410504491,0.0603448275862069,0.08721934369602763,0.0,False,0.07743248471040542,True,0.5697807261837069,False,0.0006910850034554938
SRC_HUMAN_Ahler_2019,3372,266,0.07888493475682087,0.0,0.0,0.0,False,True,0.0,0.0,0.0,0.0,0.0008900756564307966,0.0,0.0,0.0,0.0022251891410769915,0.0,0.005917159763313609,0.0,0.0026702269692923898,0.0,0.005917159763313609,0.0,0.004895416110369382,0.0,0.008875739644970414,0.0,0.00801068090787717,0.0,0.011834319526627219,0.0,0.011125945705384957,0.0,0.014792899408284023,0.0,0.016466399643969738,0.0,0.01775147928994083,0.0,0.022251891410769914,0.0,0.020710059171597635,0.0,0.036048064085447265,0.0,0.023668639053254437,0.0,0.04672897196261682,0.0,0.029585798816568046,0.0,0.09256786826880285,0.0,0.05917159763313609,0.0,0.09523809523809523,0.0,0.0650887573964497,0.0,0.1829105473965287,0.0,0.10059171597633136,0.0,False,0.07795239511417351,True,0.5708375618154696,False,0.0023724792408065243
SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,3637,290,0.07973604619191642,0.006896551724137931,0.6779123951537744,0.05405405405405406,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005293806246691371,0.0,0.0,0.0,0.0015881418740074113,0.0,0.0,0.0,0.004235044997353097,0.0,0.0027472527472527475,0.0,0.007411328745367919,0.0,0.008241758241758242,0.0,0.008999470619375331,0.0,0.008241758241758242,0.0,0.014822657490735839,0.0,0.01098901098901099,0.0,0.017998941238750663,0.0,0.019230769230769232,0.0,0.029645314981471677,0.0,0.02197802197802198,0.0,0.03811540497617787,0.0,0.027472527472527472,0.0,0.07834833245103229,0.05405405405405406,0.06043956043956044,0.0,0.07940709370037057,0.05405405405405406,0.06043956043956044,0.0,0.16304923239809424,0.05405405405405406,0.0989010989010989,0.0,False,0.07861913950013377,False,0.570216978295121,False,0.0021996150673633252
UBE4B_MOUSE_Starita_2013,899,110,0.12235817575083426,0.02727272727272727,2.724242424242424,0.3333333333333333,True,True,0.001326259946949602,0.0,0.0,0.0,0.005305039787798408,0.0,0.011111111111111112,0.0,0.009283819628647215,0.0,0.022222222222222223,0.0,0.011936339522546418,0.0,0.022222222222222223,0.0,0.01989389920424403,0.0,0.022222222222222223,0.0,0.03183023872679045,0.0,0.03333333333333333,0.0,0.038461538461538464,0.0,0.044444444444444446,0.0,0.0610079575596817,0.1111111111111111,0.06666666666666667,0.0,0.07957559681697612,0.1111111111111111,0.1,0.0,0.1220159151193634,0.3333333333333333,0.15555555555555556,0.0,0.15915119363395225,0.4444444444444444,0.18888888888888888,0.0,0.3050397877984085,0.6666666666666666,0.32222222222222224,0.0,0.3116710875331565,0.6666666666666666,0.32222222222222224,0.0,0.6047745358090185,1.0,0.6888888888888889,1.0,False,0.07763043158507477,True,0.5714544861700017,False,0.008898776418242438
VKOR1_HUMAN_Chiasson_2020_activity,697,79,0.1133428981348637,0.012658227848101266,1.2603978300180834,0.14285714285714285,True,True,0.0,0.0,0.0,0.0,0.009029345372460496,0.0,0.014285714285714285,0.0,0.013544018058690745,0.0,0.014285714285714285,0.0,0.01805869074492099,0.0,0.02857142857142857,0.0,0.024830699774266364,0.0,0.02857142857142857,0.0,0.040632054176072234,0.0,0.04285714285714286,0.0,0.05417607223476298,0.14285714285714285,0.07142857142857142,0.25,0.07674943566591422,0.14285714285714285,0.14285714285714285,0.25,0.10609480812641084,0.14285714285714285,0.18571428571428572,0.25,0.16930022573363432,0.14285714285714285,0.21428571428571427,0.25,0.21670428893905191,0.2857142857142857,0.22857142857142856,0.5,0.41309255079006774,0.7142857142857143,0.45714285714285713,0.5,0.42663656884875845,0.7142857142857143,0.45714285714285713,0.5,0.7674943566591422,0.8571428571428571,0.8,0.75,False,0.07795478029126346,True,0.5731105301171306,False,0.04522240292933821
